repository,revision,path,line,reference
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7207,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7209,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7252,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7253,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7254,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7255,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7257,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7304,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7305,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7306,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7307,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7309,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7356,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7357,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7358,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7359,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7361,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7408,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7409,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7410,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7411,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7413,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7460,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7461,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7462,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7463,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7465,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7512,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7513,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7514,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7515,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7517,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7564,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7565,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7566,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7567,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7569,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7616,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7617,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7618,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7619,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7621,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7668,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7669,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7670,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7671,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7673,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7720,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7721,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7722,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7723,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7725,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7772,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7773,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7774,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7775,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7777,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7824,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7825,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7826,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7827,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7829,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7876,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7877,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7878,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7879,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7881,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7928,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7929,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7930,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7931,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7933,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7980,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7981,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7982,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7983,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,7985,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8032,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8033,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8034,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8035,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8037,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8084,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8085,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8086,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8087,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8089,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8136,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8137,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8138,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8139,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8141,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,8188,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
