source_repo,source_revision,source_path_or_capability,source_entry_point,source_tests,archive_path,classification,behaviour_parity,data_dependency,external_dependency,notes,recommended_action
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_corrected_periodic_objective_regression.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_dataset_e_showcase.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_experiment_table.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_full_100_skill_loop_benchmark.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper1_spp_ablation.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_evidence_pack_v2.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_final_chgnet_worker.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_final_sca_v1.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_final_v1.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_nasicon_specialist.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_result_quality_benchmark_v3.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_result_section_smokes.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_results_redesign_evidence.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_scaffolds_c.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_scaffolds_v2_ablation.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_scaffolds_v2_holdout.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_qlip_smoke.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_variable_qlip_smoke.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_variable_spp_30_smoke.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_variable_spp_qlip_smoke.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_correctness_qlip_smoke.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_dominant_search.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_only_diagnostic.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_only_oxide_benchmark.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_only_oxide_development.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_package_audit_all_targets.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_repair_smoke.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_system_from_file.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_system_from_terminal.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/select_dataset_e_final_showcase.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/select_paper_scaffolds_v2_holdout.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/tighten_v10_halide_display_order.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_dynamic_search_cell.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_final_paper_results_package.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_full_100_manifest.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_nasicon_workflow_figure.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_diversity_v2.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_final_archive_v1.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_final_manuscript_numbers_v1.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_final_output_hashes_v1.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_results_final_v2.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_results_redesign.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_three_level_ablation.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_timestamped_figure_package.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/verify_cubic_generated_cifs.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop_csp_openclaw_repo_guide.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
